word,occurrence,tree_parts
hasMoreElements,0,"['function', 'block', 'block_content', 'while', 'condition', 'expr', 'call', 'name', 'name']"
list,1,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'name']"
=,3,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
tabs,2,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
nextElement,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
getTabpanels,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']"
getChildren,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']"
Iterator,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'name']"
<,2,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'argument_list']"
?,1,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'argument_list', 'argument', 'name']"
>,2,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name', 'argument_list']"
itr,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'decl_stmt', 'decl', 'name']"
=,4,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'decl_stmt', 'decl', 'init']"
list,2,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']"
iterator,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']"
while,1,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while']"
itr,1,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'condition', 'expr', 'call', 'name', 'name']"
hasNext,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'condition', 'expr', 'call', 'name', 'name']"
tempPanel,1,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'name']"
=,5,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
Tabpanel,1,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'name']"
itr,2,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
next,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
tempView,1,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'name']"
=,6,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
View,1,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'name']"
tempPanel,2,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
getChildren,1,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
get,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']"
0,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
tempView,2,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
deregisterView,0,"['function', 'block', 'block_content', 'while', 'block', 'block_content', 'while', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']"
